77.846 6032 2396 4912 -3307 -4336 -1568
77.848 6256 1956 6052 -2986 -4339 -1817
77.85 6300 1572 7196 -2664 -4343 -2097
77.852 6688 1300 8764 -2316 -4258 -2400
77.854 7044 960 10144 -1955 -4086 -2710
77.857 7464 1016 11016 -1622 -3924 -3032
77.859 7780 1052 11660 -1256 -3652 -3375
77.861 8028 1248 12768 -987 -3300 -3770
77.863 8644 1024 13780 -667 -2855 -4161
77.866 9020 1216 13804 -356 -2403 -4553
77.868 9200 1676 13796 -130 -1911 -4963
77.87 9248 1980 13960 100 -1383 -5414
77.872 9184 3000 13956 288 -835 -5871
77.875 9008 3448 13552 455 -416 -6281
77.877 8736 4288 13208 561 30 -6726
77.879 8636 5328 13344 549 356 -7141
77.881 8204 6736 13564 510 614 -7531
77.884 7752 7452 13096 416 740 -7889
77.886 7052 8004 12684 312 781 -8276
77.888 6216 8568 12296 245 689 -8603
77.89 5652 9208 12288 139 513 -8851
77.892 4928 10672 12324 -83 234 -9111
77.895 4756 11496 12144 -381 -34 -9288
77.897 3792 12316 11452 -621 -342 -9468
77.899 3272 13188 11416 -1015 -762 -9612
77.901 3376 14720 11668 -1438 -1095 -9731
77.904 3088 15892 11188 -1962 -1408 -9824
77.906 3048 16704 10468 -2389 -1734 -9800
77.908 2092 17812 10960 -3148 -2040 -9793
77.91 2300 17732 10876 -3682 -2317 -9731
77.912 2416 16272 9256 -3965 -2503 -9629
77.915 1528 15520 9848 -4337 -2672 -9525
77.917 2008 15048 10128 -4451 -2766 -9301
77.919 2112 16128 10812 -4783 -2813 -9029
77.921 2872 17668 11728 -5096 -2726 -8828
77.923 1264 18512 12760 -5706 -2422 -8536
77.926 1976 16676 13600 -5593 -2342 -8224
77.928 3020 16628 14700 -5480 -2049 -8074
77.93 2440 19000 18608 -6284 -1573 -7925
77.932 764 19364 17492 -6321 -1156 -7751
77.935 1000 17436 17380 -6391 -625 -7558
77.937 1492 14600 20400 -6102 -25 -7266
77.939 1212 13784 24068 -6402 431 -7055
77.941 1580 14380 26340 -6738 847 -6911
77.943 984 12840 26112 -6787 1024 -6805
77.946 412 10536 25952 -6702 921 -6652
77.948 976 8376 26436 -6363 866 -6492
77.95 552 7192 28172 -6299 756 -6297
77.952 -844 6376 28720 -6255 377 -5998
77.955 -1320 5628 29424 -6402 -27 -5820
77.957 -1348 3940 30084 -6478 -534 -5625
77.959 -984 1464 29940 -5219 -1037 -5455
77.961 1336 -5620 30096 -5544 -1445 -5617
77.963 1308 2468 32767 -6430 -2218 -5208
77.966 2984 -1012 30116 -5267 -2123 -5041
77.968 3404 -3304 32767 -5598 -2409 -4996
77.97 5160 -7904 32767 -4319 -2514 -4900
77.972 8260 -8696 32767 -4221 -1922 -4919
77.975 9964 -7308 32767 -4421 -1180 -4901
77.977 8148 -5184 32767 -4482 -259 -4986
77.979 6968 -7588 32767 -4510 458 -4997
77.981 5580 -13892 32767 -3685 1183 -4979
77.983 4224 -12976 32767 -3600 1447 -4954
77.986 3532 -13952 32767 -2949 1863 -4926
77.988 1992 -14232 32767 -2644 1766 -4786
77.99 -724 -14824 32767 -2400 1625 -4711
77.992 -524 -14700 32767 -2270 1679 -4738
77.995 -2208 -14920 32767 -2272 1385 -4761
77.997 -3448 -16732 32767 -1739 1083 -4730
77.999 -3568 -17168 32767 -1651 847 -4680
78.001 -4420 -16692 32767 -1554 628 -4626
78.003 -4568 -16880 32767 -1424 480 -4554
78.006 -4720 -17088 32767 -1408 402 -4454
78.008 -4828 -17224 32767 -1294 382 -4367
78.01 -5116 -17120 32767 -1330 368 -4281
78.012 -5364 -17312 32767 -1284 324 -4242
78.015 -5804 -17760 32767 -1228 257 -4166
78.017 -6064 -17924 32767 -1183 103 -4130
78.019 -6596 -18180 32767 -1104 -129 -4104
78.021 -7212 -18608 32767 -974 -476 -4046
78.023 -7444 -18456 32767 -847 -852 -3918
78.026 -7424 -18256 32767 -755 -1274 -3837
78.028 -7272 -18384 32767 -522 -1648 -3714
78.03 -7096 -18888 32767 -317 -1969 -3604
78.032 -6608 -19312 32767 11 -2264 -3473
78.035 -5852 -19484 32767 410 -2523 -3372
78.037 -4860 -19164 32767 841 -2725 -3212
78.039 -3936 -18924 32767 1274 -2839 -3141
78.041 -2212 -18624 32767 1694 -2967 -3061
78.043 -1124 -18252 32767 2056 -3017 -3005
78.046 112 -18064 32767 2513 -3000 -2985
78.048 1104 -17604 32767 2988 -2971 -2983
78.05 2420 -16868 32440 3389 -2912 -2967
78.052 3376 -16332 31708 3769 -2747 -2987
78.055 4216 -15612 30648 4175 -2646 -3015
78.057 4824 -14880 29792 4538 -2450 -3086
78.059 5604 -13648 29256 4835 -2219 -3155
78.061 5840 -13012 28276 5077 -2006 -3218
78.064 5992 -12232 26748 5383 -1785 -3273
78.066 6224 -11184 25708 5540 -1581 -3346
78.068 6188 -9980 23892 5697 -1363 -3418
78.07 6248 -9012 22540 5825 -1102 -3500
78.072 6320 -8264 21608 5962 -887 -3585
78.075 6064 -7504 20308 6015 -737 -3626
78.077 6024 -6624 19140 6035 -536 -3700
78.079 5652 -5460 17440 6030 -348 -3739
78.081 5616 -4708 16332 6016 -185 -3778
78.084 5356 -3932 15216 5924 -9 -3811
78.086 5052 -3136 14140 5834 201 -3857
78.088 4936 -2424 12460 5726 369 -3889
78.09 4852 -1800 11328 5583 586 -3900
78.093 4644 -1024 10408 5376 820 -3952
78.095 4568 -520 9336 5215 1018 -3959
78.097 4672 -196 8512 5010 1230 -3985
78.099 4456 800 7020 4797 1413 -3989
78.101 4176 1440 6396 4489 1580 -4010
78.104 4160 1784 5748 4291 1735 -4024
78.106 3788 2572 5036 3926 1724 -4048
78.108 3800 3244 3888 3605 1774 -4015
78.11 3228 3448 3428 3337 1676 -4036
78.112 2864 3784 2708 3079 1510 -3974
78.115 2960 4236 1952 2891 1347 -3969
78.117 2896 4760 1544 2517 1112 -3953
78.119 3164 5252 668 2275 974 -3937
78.121 3364 5544 236 2007 829 -3927
78.124 3584 5864 68 1679 729 -3942
78.126 4136 6156 -452 1481 707 -3983
78.128 4332 6716 -340 1185 711 -3977
78.13 4596 7272 -892 966 743 -3988
78.132 4720 7712 -644 701 847 -4037
78.135 4932 8264 -648 351 968 -4091
78.137 4996 8632 -608 123 1142 -4143
78.139 5160 9276 -520 -139 1335 -4207
78.141 5108 9560 -612 -378 1570 -4266
78.144 5312 9832 -788 -593 1805 -4357
78.146 5220 10020 -704 -790 2076 -4473
78.148 5304 9984 -1124 -976 2387 -4563
78.15 5248 10184 -1480 -1089 2693 -4686
78.152 5232 10344 -1408 -1310 3005 -4792
78.155 5100 10456 -1536 -1486 3333 -4934
78.157 4792 10636 -1616 -1619 3627 -5054
78.159 3984 11056 -1532 -1826 3923 -5195
78.161 3492 11428 -1572 -2059 4174 -5352
78.164 2968 11580 -1348 -2288 4392 -5486
78.166 2564 11580 -1572 -2484 4574 -5626
78.168 1780 11692 -1372 -2753 4757 -5794
78.17 1560 11352 -1756 -2889 4922 -5919
78.172 1148 11128 -1920 -3112 5079 -6070
78.175 888 10844 -2260 -3241 5241 -6216
78.177 548 10168 -2572 -3350 5378 -6313
78.179 84 8984 -3368 -3454 5548 -6427
78.181 -52 8272 -3640 -3446 5687 -6521
78.184 -324 7720 -3936 -3503 5820 -6629
78.186 -788 7468 -3972 -3579 5951 -6759
78.188 -1196 6624 -4336 -3638 6055 -6865
78.19 -1660 5972 -4564 -3677 6143 -6984
78.192 -2116 5328 -4772 -3688 6245 -7059
78.195 -2472 4588 -4924 -3667 6352 -7087
78.197 -2832 3916 -5108 -3669 6425 -7177
78.199 -3236 2972 -5296 -3595 6510 -7189
78.201 -3804 2484 -5284 -3504 6563 -7183
78.204 -4192 1964 -5104 -3372 6613 -7174
78.206 -4640 1508 -5120 -3285 6595 -7110
78.208 -5352 1028 -4688 -3190 6516 -7051
78.21 -5852 836 -4360 -3121 6413 -6960
78.213 -6336 364 -4220 -2997 6285 -6844
78.215 -7000 240 -3380 -2963 6091 -6649
78.217 -7616 -372 -2504 -2842 5859 -6525
78.219 -7908 -560 -1732 -2668 5614 -6312
78.221 -8328 -860 -1336 -2560 5278 -6104
78.224 -8840 -1048 -876 -2349 5008 -5840
78.226 -9180 -1456 -12 -2165 4665 -5564
78.228 -9408 -1984 1000 -1963 4328 -5267
78.23 -9528 -2264 1692 -1739 3963 -4963
78.232 -9624 -2388 2548 -1529 3581 -4662
78.235 -9800 -2700 3332 -1279 3201 -4338
78.237 -9736 -3376 4588 -980 2816 -4013
78.239 -9504 -3436 5832 -729 2480 -3671
78.241 -9524 -3664 7136 -436 2083 -3381
78.244 -9580 -3540 8276 -170 1751 -3046
78.246 -9372 -3336 10624 131 1408 -2753
78.248 -9604 -3004 12500 265 1088 -2410
78.25 -9876 -2816 13620 538 688 -2066
78.253 -10304 -2516 14972 732 262 -1761
78.255 -10276 -1948 16928 889 -146 -1423
78.257 -10144 -1872 17316 1163 -608 -1120
78.259 -9960 -1364 18180 1321 -998 -824
78.262 -9588 -720 18760 1591 -1341 -591
78.264 -9264 300 19528 1610 -1582 -413
78.266 -8428 2120 20184 1492 -1756 -219
78.268 -7044 2864 19776 1574 -1760 -106
78.27 -7360 3916 21092 1419 -1687 -34
78.273 -7080 5132 20784 1291 -1617 78
78.275 -6668 7384 20380 1025 -1465 111
78.277 -6664 8760 20008 802 -1406 112
78.279 -7288 10288 20272 390 -1360 128
78.282 -7768 11436 21344 -147 -1295 178
78.284 -8692 12288 21092 -515 -1350 284
78.286 -9864 13836 20672 -1135 -1456 292
78.288 -9544 13444 20124 -1427 -1443 278
78.29 -10032 12740 19172 -1376 -1555 174
78.293 -11868 12468 19312 -1272 -1769 14
78.295 -12356 13384 19076 -1290 -2106 -38
78.297 -11600 13792 20056 -1350 -2386 -179
78.299 -11024 13452 20524 -978 -2571 -212
78.302 -11312 14432 20372 -857 -2973 -215
78.304 -10624 16528 21156 -1087 -3293 -346
78.306 -8716 18484 21728 -1056 -3367 -590
78.308 -8856 19368 23384 -1199 -3542 -833
78.31 -9052 20404 24208 -1323 -3844 -886
78.313 -8240 21808 25380 -1638 -3932 -908
78.315 -6604 22976 26656 -1970 -3805 -1011
78.317 -7020 23048 27836 -2668 -3562 -1123
78.319 -7428 20716 28236 -2857 -3025 -1141
78.322 -8476 17768 28176 -2795 -2542 -955
78.324 -9344 15892 28528 -2908 -2397 -571
78.326 -11060 16024 27568 -2964 -2256 -389
78.328 -13196 15260 31332 -3776 -1936 -315
78.33 -12628 10508 31972 -3785 -1707 -432
78.333 -9224 4700 32767 4157 868 303
78.335 -18452 21644 32767 -10668 -3294 797
78.337 -16056 2980 4152 284 -4382 550
78.339 -13732 5652 32767 -4966 -3624 909
78.342 -7748 2264 32767 -1601 -4292 1055
78.344 -7380 1676 32767 -6154 -8573 1151
78.346 -5476 -1760 32767 -3972 -8449 1210
78.348 104 -4564 28496 -1819 -6474 1194
78.35 2596 -2508 32767 -3515 -7744 1038
78.353 3028 -4480 31548 -2208 -7256 853
78.355 6388 -7924 32767 -1289 -6539 678
78.357 6692 -6460 32767 -2774 -6559 460
78.359 8968 -8316 32767 -839 -5596 233
78.362 9132 -7112 32767 -2645 -5608 -3
78.364 11372 -8972 32767 -1415 -4651 -152
78.367 10660 -10344 32767 -1928 -4563 -544
78.369 12124 -12600 32767 -635 -3634 -679
78.371 13804 -13312 32767 -333 -3202 -862
78.373 10984 -10404 32767 -820 -3370 -1172
78.376 13284 -10244 32767 -103 -2537 -1404
78.378 14284 -12260 32767 -561 -2208 -1613
78.38 13720 -12436 32767 -315 -2104 -1871
78.382 14852 -13308 32767 -156 -1751 -2053
78.384 15232 -13268 32767 -97 -1563 -2253
78.387 14480 -13304 32767 281 -1386 -2462
78.389 14984 -13716 32767 404 -1110 -2696
78.391 15244 -13192 32767 517 -840 -2936
78.393 14636 -13464 32767 534 -725 -3114
78.396 14848 -13884 32767 660 -470 -3234
78.398 13908 -13700 32767 646 -264 -3401
78.4 13500 -14264 32767 976 -102 -3575
