0.0 -0.468974769115448 2
0.01688 -0.07200027257204056 2
0.033725 -0.046104125678539276 2
0.0505700000001 -0.1549278199672699 2
0.0673850000001 -0.02844085730612278 2
0.08435 -0.02844085730612278 2
0.10135 0.0007484435918740928 2
0.11829 -0.13277389109134674 2
0.135195 -0.11406280845403671 2
0.15213 -0.15343093872070312 2
0.16907 -0.12813355028629303 2
0.186035 -0.057630158960819244 2
0.202975 -0.057630158960819244 2
0.21994 -0.08741821348667145 2
0.23688 -0.1095721423625946 2
0.253785 -0.12588821351528168 2
0.270725 -0.1095721423625946 2
0.28772 -0.1540296971797943 2
0.30466 -0.08637039363384247 2
0.321595 -0.08637039363384247 2
0.3385 -0.10852432250976562 2
0.35541 -0.14355148375034332 2
0.372315 -0.14385086297988892 3
0.389255 -0.12678635120391846 3
0.40619 -0.12678635120391846 3
0.42313 -0.27767258882522583 3
0.440065 -0.10044112801551819 3
0.457005 -0.1299298107624054 3
0.47394 -0.07379654049873352 3
0.49094 -0.09400451928377151 3
0.507875 -0.16241225600242615 3
0.52475 -0.16241225600242615 3
0.54169 -0.14265334606170654 3
0.558595 -0.1098715215921402 3
0.575535 -0.13756392896175385 3
0.5925 -0.10298583656549454 3
0.60944 -0.20178039371967316 3
0.626375 -0.13651610910892487 3
0.64334 -0.13651610910892487 3
0.66028 -0.09729766845703125 3
0.67734 -0.15867003798484802 3
0.69437 -0.049097899347543716 3
0.711305 -0.05538482591509819 3
0.72818 -0.03098556585609913 3
0.74512 -0.035625915974378586 3
0.762055 -0.035625915974378586 3
0.778995 -0.129181370139122 3
0.79651 -0.08532257378101349 3
0.814425 -0.0946032702922821 3
0.83133 -0.0999920666217804 3
0.84827 -0.040266264230012894 3
0.865175 -0.17034576833248138 3
0.88211 -0.17034576833248138 3
0.89908 -0.09654922783374786 3
0.91602 -0.04191284254193306 3
0.932955 -0.023800507187843323 3
0.94989 -0.02290237508714199 3
0.96683 -0.02290237508714199 3
0.983795 0.10268646478652954 3
1.000705 0.07274872064590454 3
1.01764 -0.004041595384478569 3
1.03461 -0.16705261170864105 3
1.051545 -0.09729766845703125 3
1.068485 0.03442840650677681 3
1.08539 0.03442840650677681 3
1.102355 -0.06197113171219826 3
1.119325 -0.07873626798391342 3
1.136325 -0.08442443609237671 3
1.15326 0.0348774716258049 3
1.17023 0.0004490661667659879 3
1.187135 -0.12723541259765625 3
1.20407 -0.12723541259765625 3
1.22107 -0.15193405747413635 1
1.23871 -0.13591736555099487 1
1.256165 -0.2680925130844116 1
1.273135 -0.24294479191303253 1
1.29007 -0.2992277443408966 1
1.306945 -0.2992277443408966 1
1.323915 -0.13187576830387115 1
